Match ID,Map ID,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Map VOD
ww2-anaheim-winners2-match-1,ww2-anaheim-winners2-match-1-map-1,15.0,Rise Nation,11.0,UNILAD Esports,CWL Anaheim 2018,Hardpoint,London Docks,1,250.0,208.0,Rise Nation,
ww2-anaheim-winners2-match-1,ww2-anaheim-winners2-match-1-map-2,15.0,Rise Nation,11.0,UNILAD Esports,CWL Anaheim 2018,Search and Destroy,Ardennes Forest,2,6.0,4.0,Rise Nation,
ww2-anaheim-winners2-match-1,ww2-anaheim-winners2-match-1-map-3,15.0,Rise Nation,11.0,UNILAD Esports,CWL Anaheim 2018,Capture The Flag,Ardennes Forest,3,2.0,1.0,Rise Nation,
ww2-anaheim-losers4-match-1,ww2-anaheim-losers4-match-1-map-1,9.0,OpTic Gaming,5.0,eUnited,CWL Anaheim 2018,Hardpoint,London Docks,1,250.0,233.0,OpTic Gaming,
ww2-anaheim-losers4-match-1,ww2-anaheim-losers4-match-1-map-2,9.0,OpTic Gaming,5.0,eUnited,CWL Anaheim 2018,Search and Destroy,Valkyrie,2,6.0,4.0,OpTic Gaming,
ww2-anaheim-losers4-match-1,ww2-anaheim-losers4-match-1-map-3,9.0,OpTic Gaming,5.0,eUnited,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,3.0,0.0,OpTic Gaming,
ww2-anaheim-losers4-match-2,ww2-anaheim-losers4-match-2-map-1,20.0,FaZe Clan,14.0,Team Kaliber,CWL Anaheim 2018,Hardpoint,London Docks,1,190.0,250.0,Team Kaliber,
ww2-anaheim-losers4-match-2,ww2-anaheim-losers4-match-2-map-2,20.0,FaZe Clan,14.0,Team Kaliber,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,2,6.0,0.0,FaZe Clan,
ww2-anaheim-losers4-match-2,ww2-anaheim-losers4-match-2-map-3,20.0,FaZe Clan,14.0,Team Kaliber,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,4.0,3.0,FaZe Clan,
ww2-anaheim-losers4-match-2,ww2-anaheim-losers4-match-2-map-4,20.0,FaZe Clan,14.0,Team Kaliber,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,250.0,206.0,FaZe Clan,
ww2-anaheim-losers4-match-3,ww2-anaheim-losers4-match-3-map-1,7.0,Splyce,16.0,Mindfreak,CWL Anaheim 2018,Hardpoint,Valkyrie,1,216.0,250.0,Mindfreak,
ww2-anaheim-losers4-match-3,ww2-anaheim-losers4-match-3-map-2,7.0,Splyce,16.0,Mindfreak,CWL Anaheim 2018,Search and Destroy,London Docks,2,1.0,6.0,Mindfreak,
ww2-anaheim-losers4-match-3,ww2-anaheim-losers4-match-3-map-3,7.0,Splyce,16.0,Mindfreak,CWL Anaheim 2018,Capture The Flag,Ardennes Forest,3,3.0,0.0,Splyce,
ww2-anaheim-losers4-match-3,ww2-anaheim-losers4-match-3-map-4,7.0,Splyce,16.0,Mindfreak,CWL Anaheim 2018,Hardpoint,Sainte Marie du Mont,4,250.0,248.0,Splyce,
ww2-anaheim-losers4-match-3,ww2-anaheim-losers4-match-3-map-5,7.0,Splyce,16.0,Mindfreak,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,5,3.0,6.0,Mindfreak,
ww2-anaheim-losers4-match-4,ww2-anaheim-losers4-match-4-map-1,17.0,Echo Fox,35.0,Tainted Minds,CWL Anaheim 2018,Hardpoint,Valkyrie,1,240.0,250.0,Tainted Minds,
ww2-anaheim-losers4-match-4,ww2-anaheim-losers4-match-4-map-2,17.0,Echo Fox,35.0,Tainted Minds,CWL Anaheim 2018,Search and Destroy,Valkyrie,2,5.0,6.0,Tainted Minds,
ww2-anaheim-losers4-match-4,ww2-anaheim-losers4-match-4-map-3,17.0,Echo Fox,35.0,Tainted Minds,CWL Anaheim 2018,Capture The Flag,Ardennes Forest,3,1.0,2.0,Tainted Minds,
ww2-anaheim-winners2-match-2,ww2-anaheim-winners2-match-2-map-1,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Hardpoint,Valkyrie,1,248.0,250.0,Luminosity Gaming,
ww2-anaheim-winners2-match-2,ww2-anaheim-winners2-match-2-map-2,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,2,6.0,2.0,Red Reserve,
ww2-anaheim-winners2-match-2,ww2-anaheim-winners2-match-2-map-3,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,2.0,1.0,Red Reserve,
ww2-anaheim-winners2-match-2,ww2-anaheim-winners2-match-2-map-4,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,250.0,225.0,Red Reserve,
ww2-anaheim-losers5-match-1,ww2-anaheim-losers5-match-1-map-1,9.0,OpTic Gaming,35.0,Tainted Minds,CWL Anaheim 2018,Hardpoint,Gibraltar,1,250.0,191.0,OpTic Gaming,
ww2-anaheim-losers5-match-1,ww2-anaheim-losers5-match-1-map-2,9.0,OpTic Gaming,35.0,Tainted Minds,CWL Anaheim 2018,Search and Destroy,Valkyrie,2,6.0,5.0,OpTic Gaming,
ww2-anaheim-losers5-match-1,ww2-anaheim-losers5-match-1-map-3,9.0,OpTic Gaming,35.0,Tainted Minds,CWL Anaheim 2018,Capture The Flag,Ardennes Forest,3,5.0,2.0,OpTic Gaming,
ww2-anaheim-losers5-match-2,ww2-anaheim-losers5-match-2-map-1,20.0,FaZe Clan,16.0,Mindfreak,CWL Anaheim 2018,Hardpoint,Ardennes Forest,1,210.0,250.0,Mindfreak,
ww2-anaheim-losers5-match-2,ww2-anaheim-losers5-match-2-map-2,20.0,FaZe Clan,16.0,Mindfreak,CWL Anaheim 2018,Search and Destroy,London Docks,2,4.0,6.0,Mindfreak,
ww2-anaheim-losers5-match-2,ww2-anaheim-losers5-match-2-map-3,20.0,FaZe Clan,16.0,Mindfreak,CWL Anaheim 2018,Capture The Flag,London Docks,3,4.0,2.0,FaZe Clan,
ww2-anaheim-losers5-match-2,ww2-anaheim-losers5-match-2-map-4,20.0,FaZe Clan,16.0,Mindfreak,CWL Anaheim 2018,Hardpoint,Valkyrie,4,250.0,188.0,FaZe Clan,
ww2-anaheim-losers5-match-2,ww2-anaheim-losers5-match-2-map-5,20.0,FaZe Clan,16.0,Mindfreak,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,5,6.0,3.0,FaZe Clan,
ww2-anaheim-losers6-match-1,ww2-anaheim-losers6-match-1-map-1,11.0,UNILAD Esports,9.0,OpTic Gaming,CWL Anaheim 2018,Hardpoint,London Docks,1,203.0,250.0,OpTic Gaming,
ww2-anaheim-losers6-match-1,ww2-anaheim-losers6-match-1-map-2,11.0,UNILAD Esports,9.0,OpTic Gaming,CWL Anaheim 2018,Search and Destroy,USS Texas,2,6.0,3.0,UNILAD Esports,
ww2-anaheim-losers6-match-1,ww2-anaheim-losers6-match-1-map-3,11.0,UNILAD Esports,9.0,OpTic Gaming,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,4.0,0.0,UNILAD Esports,
ww2-anaheim-losers6-match-1,ww2-anaheim-losers6-match-1-map-4,11.0,UNILAD Esports,9.0,OpTic Gaming,CWL Anaheim 2018,Hardpoint,Valkyrie,4,237.0,250.0,OpTic Gaming,
ww2-anaheim-losers6-match-1,ww2-anaheim-losers6-match-1-map-5,11.0,UNILAD Esports,9.0,OpTic Gaming,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,5,6.0,5.0,UNILAD Esports,
ww2-anaheim-losers6-match-2,ww2-anaheim-losers6-match-2-map-1,1.0,Luminosity Gaming,20.0,FaZe Clan,CWL Anaheim 2018,Hardpoint,Valkyrie,1,250.0,126.0,Luminosity Gaming,
ww2-anaheim-losers6-match-2,ww2-anaheim-losers6-match-2-map-2,1.0,Luminosity Gaming,20.0,FaZe Clan,CWL Anaheim 2018,Search and Destroy,Sainte Marie du Mont,2,6.0,4.0,Luminosity Gaming,
ww2-anaheim-losers6-match-2,ww2-anaheim-losers6-match-2-map-3,1.0,Luminosity Gaming,20.0,FaZe Clan,CWL Anaheim 2018,Capture The Flag,London Docks,3,7.0,0.0,Luminosity Gaming,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-1,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Hardpoint,Sainte Marie du Mont,1,250.0,216.0,Red Reserve,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-2,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Search and Destroy,Valkyrie,2,3.0,6.0,Rise Nation,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-3,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,3.0,2.0,Red Reserve,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-4-1,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,227.0,227.0,Draw,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-4-2,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,163.0,250.0,Rise Nation,
ww2-anaheim-winnersfinals-match-1,ww2-anaheim-winnersfinals-match-1-map-5,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Search and Destroy,London Docks,5,3.0,6.0,Rise Nation,
ww2-anaheim-losers7-match-1,ww2-anaheim-losers7-match-1-map-1,11.0,UNILAD Esports,1.0,Luminosity Gaming,CWL Anaheim 2018,Hardpoint,Gibraltar,1,189.0,250.0,Luminosity Gaming,
ww2-anaheim-losers7-match-1,ww2-anaheim-losers7-match-1-map-2,11.0,UNILAD Esports,1.0,Luminosity Gaming,CWL Anaheim 2018,Search and Destroy,London Docks,2,1.0,6.0,Luminosity Gaming,
ww2-anaheim-losers7-match-1,ww2-anaheim-losers7-match-1-map-3,11.0,UNILAD Esports,1.0,Luminosity Gaming,CWL Anaheim 2018,Capture The Flag,Ardennes Forest,3,1.0,3.0,Luminosity Gaming,
ww2-anaheim-losersfinals-match-1,ww2-anaheim-losersfinals-match-1-map-1,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Hardpoint,Valkyrie,1,250.0,205.0,Red Reserve,
ww2-anaheim-losersfinals-match-1,ww2-anaheim-losersfinals-match-1-map-2,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Search and Destroy,London Docks,2,5.0,6.0,Luminosity Gaming,
