Match ID,Map ID,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Map VOD
bo4-plqualifier-poolB-match-21,bo4-plqualifier-poolB-match-21-map-2,76,G2 Esports,32,Team Heretics,Pro League Qualifier,Search and Destroy,Gridlock,2,5,6,Team Heretics,
bo4-plqualifier-poolB-match-21,bo4-plqualifier-poolB-match-21-map-3,76,G2 Esports,32,Team Heretics,Pro League Qualifier,Control,Arsenal,3,3,0,G2 Esports,
bo4-plqualifier-poolB-match-21,bo4-plqualifier-poolB-match-21-map-4,76,G2 Esports,32,Team Heretics,Pro League Qualifier,Hardpoint,Frequency,4,145,250,Team Heretics,
bo4-plqualifier-poolB-match-21,bo4-plqualifier-poolB-match-21-map-5,76,G2 Esports,32,Team Heretics,Pro League Qualifier,Search and Destroy,Arsenal,5,3,6,Team Heretics,
bo4-plqualifier-poolC-match-17,bo4-plqualifier-poolC-match-17-map-1,74,100 Thieves,78,Excelerate Gaming,Pro League Qualifier,Hardpoint,Gridlock,1,250,134,100 Thieves,
bo4-plqualifier-poolC-match-17,bo4-plqualifier-poolC-match-17-map-2,74,100 Thieves,78,Excelerate Gaming,Pro League Qualifier,Search and Destroy,Gridlock,2,6,4,100 Thieves,
bo4-plqualifier-poolC-match-17,bo4-plqualifier-poolC-match-17-map-3,74,100 Thieves,78,Excelerate Gaming,Pro League Qualifier,Control,Arsenal,3,3,0,100 Thieves,
bo4-plqualifier-poolC-match-18,bo4-plqualifier-poolC-match-18-map-1,83,Midnight Esports,77,Mazer Gaming,Pro League Qualifier,Hardpoint,Hacienda,1,250,195,Midnight Esports,
bo4-plqualifier-poolC-match-18,bo4-plqualifier-poolC-match-18-map-2,83,Midnight Esports,77,Mazer Gaming,Pro League Qualifier,Search and Destroy,Arsenal,2,6,2,Midnight Esports,
bo4-plqualifier-poolC-match-18,bo4-plqualifier-poolC-match-18-map-3,83,Midnight Esports,77,Mazer Gaming,Pro League Qualifier,Control,Seaside,3,3,0,Midnight Esports,
bo4-plqualifier-poolC-match-19,bo4-plqualifier-poolC-match-19-map-1,72,Pittsburgh Knights,85,Overtime eSport,Pro League Qualifier,Hardpoint,Seaside,1,250,156,Pittsburgh Knights,
bo4-plqualifier-poolC-match-19,bo4-plqualifier-poolC-match-19-map-2,72,Pittsburgh Knights,85,Overtime eSport,Pro League Qualifier,Search and Destroy,Arsenal,2,5,6,Overtime eSport,
bo4-plqualifier-poolC-match-19,bo4-plqualifier-poolC-match-19-map-3,72,Pittsburgh Knights,85,Overtime eSport,Pro League Qualifier,Control,Arsenal,3,0,3,Overtime eSport,
bo4-plqualifier-poolC-match-19,bo4-plqualifier-poolC-match-19-map-4,72,Pittsburgh Knights,85,Overtime eSport,Pro League Qualifier,Hardpoint,Frequency,4,250,181,Pittsburgh Knights,
bo4-plqualifier-poolC-match-19,bo4-plqualifier-poolC-match-19-map-5,72,Pittsburgh Knights,85,Overtime eSport,Pro League Qualifier,Search and Destroy,Gridlock,5,1,6,Overtime eSport,
bo4-plqualifier-poolC-match-20,bo4-plqualifier-poolC-match-20-map-1,84,Team Space,77,Mazer Gaming,Pro League Qualifier,Hardpoint,,1,,,Team Space,
bo4-plqualifier-poolC-match-20,bo4-plqualifier-poolC-match-20-map-2,84,Team Space,77,Mazer Gaming,Pro League Qualifier,Search and Destroy,,2,,,Team Space,
bo4-plqualifier-poolC-match-20,bo4-plqualifier-poolC-match-20-map-3,84,Team Space,77,Mazer Gaming,Pro League Qualifier,Control,,3,,,Team Space,
bo4-plqualifier-poolC-match-21,bo4-plqualifier-poolC-match-21-map-1,84,Team Space,72,Pittsburgh Knights,Pro League Qualifier,Hardpoint,,1,,,,
bo4-plqualifier-poolC-match-21,bo4-plqualifier-poolC-match-21-map-2,84,Team Space,72,Pittsburgh Knights,Pro League Qualifier,Search and Destroy,,2,,,,
bo4-plqualifier-poolC-match-21,bo4-plqualifier-poolC-match-21-map-3,84,Team Space,72,Pittsburgh Knights,Pro League Qualifier,Control,,3,,,,
bo4-plqualifier-poolC-match-21,bo4-plqualifier-poolC-match-21-map-4,84,Team Space,72,Pittsburgh Knights,Pro League Qualifier,Hardpoint,,4,,,Team Space,
bo4-plqualifier-poolD-match-17,bo4-plqualifier-poolD-match-17-map-1,71,UYU,16,Mindfreak,Pro League Qualifier,Hardpoint,Hacienda,1,162,250,Mindfreak,
bo4-plqualifier-poolD-match-17,bo4-plqualifier-poolD-match-17-map-2,71,UYU,16,Mindfreak,Pro League Qualifier,Search and Destroy,Arsenal,2,6,5,UYU,
bo4-plqualifier-poolD-match-17,bo4-plqualifier-poolD-match-17-map-3,71,UYU,16,Mindfreak,Pro League Qualifier,Control,Frequency,3,0,3,Mindfreak,
bo4-plqualifier-poolD-match-17,bo4-plqualifier-poolD-match-17-map-4,71,UYU,16,Mindfreak,Pro League Qualifier,Hardpoint,Arsenal,4,250,200,UYU,
bo4-plqualifier-poolD-match-17,bo4-plqualifier-poolD-match-17-map-5,71,UYU,16,Mindfreak,Pro League Qualifier,Search and Destroy,Frequency,5,6,3,UYU,
bo4-plqualifier-poolD-match-18,bo4-plqualifier-poolD-match-18-map-1,13,Red Reserve,86,Nation of Power,Pro League Qualifier,Hardpoint,,1,,,,
bo4-plqualifier-poolD-match-18,bo4-plqualifier-poolD-match-18-map-2,13,Red Reserve,86,Nation of Power,Pro League Qualifier,Search and Destroy,,2,,,,
bo4-plqualifier-poolD-match-18,bo4-plqualifier-poolD-match-18-map-3,13,Red Reserve,86,Nation of Power,Pro League Qualifier,Control,,3,,,,
bo4-plqualifier-poolD-match-18,bo4-plqualifier-poolD-match-18-map-4,13,Red Reserve,86,Nation of Power,Pro League Qualifier,Hardpoint,,4,,,Red Reserve,
bo4-plqualifier-poolD-match-19,bo4-plqualifier-poolD-match-19-map-1,6,Evil Geniuses,58,The Imperial,Pro League Qualifier,Hardpoint,Gridlock,1,220,250,The Imperial,
bo4-plqualifier-poolD-match-19,bo4-plqualifier-poolD-match-19-map-2,6,Evil Geniuses,58,The Imperial,Pro League Qualifier,Search and Destroy,Arsenal,2,6,2,Evil Geniuses,
bo4-plqualifier-poolD-match-19,bo4-plqualifier-poolD-match-19-map-3,6,Evil Geniuses,58,The Imperial,Pro League Qualifier,Control,Arsenal,3,3,1,Evil Geniuses,
bo4-plqualifier-poolD-match-19,bo4-plqualifier-poolD-match-19-map-4,6,Evil Geniuses,58,The Imperial,Pro League Qualifier,Hardpoint,Hacienda,4,250,246,Evil Geniuses,
bo4-plqualifier-poolD-match-20,bo4-plqualifier-poolD-match-20-map-1,13,Red Reserve,41,Movistar Riders,Pro League Qualifier,Hardpoint,Arsenal,1,250,176,Red Reserve,
bo4-plqualifier-poolD-match-20,bo4-plqualifier-poolD-match-20-map-2,13,Red Reserve,41,Movistar Riders,Pro League Qualifier,Search and Destroy,Hacienda,2,6,3,Red Reserve,
bo4-plqualifier-poolD-match-20,bo4-plqualifier-poolD-match-20-map-3,13,Red Reserve,41,Movistar Riders,Pro League Qualifier,Control,Gridlock,3,3,0,Red Reserve,
bo4-plqualifier-poolD-match-21,bo4-plqualifier-poolD-match-21-map-1,6,Evil Geniuses,71,UYU,Pro League Qualifier,Hardpoint,Hacienda,1,250,166,Evil Geniuses,
bo4-plqualifier-poolD-match-21,bo4-plqualifier-poolD-match-21-map-2,6,Evil Geniuses,71,UYU,Pro League Qualifier,Search and Destroy,Frequency,2,6,1,Evil Geniuses,
bo4-plqualifier-poolD-match-21,bo4-plqualifier-poolD-match-21-map-3,6,Evil Geniuses,71,UYU,Pro League Qualifier,Control,Gridlock,3,3,0,Evil Geniuses,
bo4-plqualifier-winners1-match-1,bo4-plqualifier-winners1-match-1-map-1,16,Mindfreak,79,FC Black,Pro League Qualifier,Hardpoint,Frequency,1,250,143,Mindfreak,
bo4-plqualifier-winners1-match-1,bo4-plqualifier-winners1-match-1-map-2,16,Mindfreak,79,FC Black,Pro League Qualifier,Search and Destroy,Gridlock,2,2,6,FC Black,
bo4-plqualifier-winners1-match-1,bo4-plqualifier-winners1-match-1-map-3,16,Mindfreak,79,FC Black,Pro League Qualifier,Control,Seaside,3,0,3,FC Black,
bo4-plqualifier-winners1-match-1,bo4-plqualifier-winners1-match-1-map-4,16,Mindfreak,79,FC Black,Pro League Qualifier,Hardpoint,Seaside,4,250,226,Mindfreak,
bo4-plqualifier-winners1-match-1,bo4-plqualifier-winners1-match-1-map-5,16,Mindfreak,79,FC Black,Pro League Qualifier,Search and Destroy,Hacienda,5,6,2,Mindfreak,
bo4-plqualifier-winners1-match-2,bo4-plqualifier-winners1-match-2-map-1,84,Team Space,35,Tainted Minds,Pro League Qualifier,Hardpoint,Gridlock,1,250,73,Team Space,
bo4-plqualifier-winners1-match-2,bo4-plqualifier-winners1-match-2-map-2,84,Team Space,35,Tainted Minds,Pro League Qualifier,Search and Destroy,Payload,2,6,3,Team Space,
bo4-plqualifier-winners1-match-2,bo4-plqualifier-winners1-match-2-map-3,84,Team Space,35,Tainted Minds,Pro League Qualifier,Control,Gridlock,3,3,0,Team Space,
bo4-plqualifier-winners1-match-3,bo4-plqualifier-winners1-match-3-map-1,82,Fact Revolution,78,Excelerate Gaming,Pro League Qualifier,Hardpoint,Seaside,1,163,250,Excelerate Gaming,
bo4-plqualifier-winners1-match-3,bo4-plqualifier-winners1-match-3-map-2,82,Fact Revolution,78,Excelerate Gaming,Pro League Qualifier,Search and Destroy,Hacienda,2,4,6,Excelerate Gaming,
bo4-plqualifier-winners1-match-3,bo4-plqualifier-winners1-match-3-map-3,82,Fact Revolution,78,Excelerate Gaming,Pro League Qualifier,Control,Seaside,3,3,2,Fact Revolution,
bo4-plqualifier-winners1-match-3,bo4-plqualifier-winners1-match-3-map-4,82,Fact Revolution,78,Excelerate Gaming,Pro League Qualifier,Hardpoint,Gridlock,4,250,194,Fact Revolution,
bo4-plqualifier-winners1-match-3,bo4-plqualifier-winners1-match-3-map-5,82,Fact Revolution,78,Excelerate Gaming,Pro League Qualifier,Search and Destroy,Frequency,5,1,6,Excelerate Gaming,
bo4-plqualifier-winners1-match-4,bo4-plqualifier-winners1-match-4-map-1,52,Team Sween,41,Movistar Riders,Pro League Qualifier,Hardpoint,Gridlock,1,250,107,Team Sween,
bo4-plqualifier-winners1-match-4,bo4-plqualifier-winners1-match-4-map-2,52,Team Sween,41,Movistar Riders,Pro League Qualifier,Search and Destroy,Arsenal,2,6,0,Team Sween,
bo4-plqualifier-winners1-match-4,bo4-plqualifier-winners1-match-4-map-3,52,Team Sween,41,Movistar Riders,Pro League Qualifier,Control,Gridlock,3,3,1,Team Sween,
bo4-plqualifier-winners2-match-1,bo4-plqualifier-winners2-match-1-map-1,84,Team Space,13,Red Reserve,Pro League Qualifier,Hardpoint,Arsenal,1,185,250,Red Reserve,
bo4-plqualifier-winners2-match-1,bo4-plqualifier-winners2-match-1-map-2,84,Team Space,13,Red Reserve,Pro League Qualifier,Search and Destroy,Gridlock,2,6,4,Team Space,
bo4-plqualifier-winners2-match-1,bo4-plqualifier-winners2-match-1-map-3,84,Team Space,13,Red Reserve,Pro League Qualifier,Control,Gridlock,3,3,2,Team Space,
bo4-plqualifier-winners2-match-1,bo4-plqualifier-winners2-match-1-map-4,84,Team Space,13,Red Reserve,Pro League Qualifier,Hardpoint,Frequency,4,250,167,Team Space,
bo4-plqualifier-winners2-match-2,bo4-plqualifier-winners2-match-2-map-1,76,G2 Esports,16,Mindfreak,Pro League Qualifier,Hardpoint,Seaside,1,213,250,Mindfreak,
bo4-plqualifier-winners2-match-2,bo4-plqualifier-winners2-match-2-map-2,76,G2 Esports,16,Mindfreak,Pro League Qualifier,Search and Destroy,Arsenal,2,3,6,Mindfreak,
bo4-plqualifier-winners2-match-2,bo4-plqualifier-winners2-match-2-map-3,76,G2 Esports,16,Mindfreak,Pro League Qualifier,Control,Gridlock,3,3,1,G2 Esports,
bo4-plqualifier-winners2-match-2,bo4-plqualifier-winners2-match-2-map-4,76,G2 Esports,16,Mindfreak,Pro League Qualifier,Hardpoint,Hacienda,4,225,250,Mindfreak,
bo4-plqualifier-winners2-match-3,bo4-plqualifier-winners2-match-3-map-1,20,FaZe Clan,78,Excelerate Gaming,Pro League Qualifier,Hardpoint,Seaside,1,250,157,FaZe Clan,
bo4-plqualifier-winners2-match-3,bo4-plqualifier-winners2-match-3-map-2,20,FaZe Clan,78,Excelerate Gaming,Pro League Qualifier,Search and Destroy,Frequency,2,4,6,Excelerate Gaming,
bo4-plqualifier-winners2-match-3,bo4-plqualifier-winners2-match-3-map-3,20,FaZe Clan,78,Excelerate Gaming,Pro League Qualifier,Control,Frequency,3,0,3,Excelerate Gaming,
bo4-plqualifier-winners2-match-3,bo4-plqualifier-winners2-match-3-map-4,20,FaZe Clan,78,Excelerate Gaming,Pro League Qualifier,Hardpoint,Gridlock,4,250,119,FaZe Clan,
bo4-plqualifier-winners2-match-3,bo4-plqualifier-winners2-match-3-map-5,20,FaZe Clan,78,Excelerate Gaming,Pro League Qualifier,Search and Destroy,Gridlock,5,2,6,Excelerate Gaming,
bo4-plqualifier-winners2-match-4,bo4-plqualifier-winners2-match-4-map-1,52,Team Sween,85,Overtime eSport,Pro League Qualifier,Hardpoint,Frequency,1,175,250,Overtime eSport,
bo4-plqualifier-winners2-match-4,bo4-plqualifier-winners2-match-4-map-2,52,Team Sween,85,Overtime eSport,Pro League Qualifier,Search and Destroy,Arsenal,2,6,3,Team Sween,
bo4-plqualifier-winners2-match-4,bo4-plqualifier-winners2-match-4-map-3,52,Team Sween,85,Overtime eSport,Pro League Qualifier,Control,Arsenal,3,3,0,Team Sween,
bo4-plqualifier-winners2-match-4,bo4-plqualifier-winners2-match-4-map-4,52,Team Sween,85,Overtime eSport,Pro League Qualifier,Hardpoint,Seaside,4,250,164,Team Sween,
bo4-plqualifier-losers2-match-1,bo4-plqualifier-losers2-match-1-map-1,13,Red Reserve,82,Fact Revolution,Pro League Qualifier,Hardpoint,Hacienda,1,250,225,Red Reserve,
bo4-plqualifier-losers2-match-1,bo4-plqualifier-losers2-match-1-map-2,13,Red Reserve,82,Fact Revolution,Pro League Qualifier,Search and Destroy,Payload,2,6,1,Red Reserve,
bo4-plqualifier-losers2-match-1,bo4-plqualifier-losers2-match-1-map-3,13,Red Reserve,82,Fact Revolution,Pro League Qualifier,Control,Arsenal,3,3,1,Red Reserve,
bo4-plqualifier-losers2-match-2,bo4-plqualifier-losers2-match-2-map-1,85,Overtime eSport,79,FC Black,Pro League Qualifier,Hardpoint,Gridlock,1,250,192,Overtime eSport,
bo4-plqualifier-losers2-match-2,bo4-plqualifier-losers2-match-2-map-2,85,Overtime eSport,79,FC Black,Pro League Qualifier,Search and Destroy,Frequency,2,6,2,Overtime eSport,
bo4-plqualifier-losers2-match-2,bo4-plqualifier-losers2-match-2-map-3,85,Overtime eSport,79,FC Black,Pro League Qualifier,Control,Arsenal,3,0,3,FC Black,
bo4-plqualifier-losers2-match-2,bo4-plqualifier-losers2-match-2-map-4,85,Overtime eSport,79,FC Black,Pro League Qualifier,Hardpoint,Arsenal,4,250,189,Overtime eSport,
bo4-plqualifier-losers2-match-3,bo4-plqualifier-losers2-match-3-map-1,76,G2 Esports,41,Movistar Riders,Pro League Qualifier,Hardpoint,Arsenal,1,250,231,G2 Esports,
bo4-plqualifier-losers2-match-3,bo4-plqualifier-losers2-match-3-map-2,76,G2 Esports,41,Movistar Riders,Pro League Qualifier,Search and Destroy,Payload,2,6,3,G2 Esports,
bo4-plqualifier-losers2-match-3,bo4-plqualifier-losers2-match-3-map-3,76,G2 Esports,41,Movistar Riders,Pro League Qualifier,Control,Frequency,3,2,3,Movistar Riders,
bo4-plqualifier-losers2-match-3,bo4-plqualifier-losers2-match-3-map-4,76,G2 Esports,41,Movistar Riders,Pro League Qualifier,Hardpoint,Gridlock,4,151,250,Movistar Riders,
bo4-plqualifier-losers2-match-3,bo4-plqualifier-losers2-match-3-map-5,76,G2 Esports,41,Movistar Riders,Pro League Qualifier,Search and Destroy,Gridlock,5,6,2,G2 Esports,
bo4-plqualifier-losers2-match-4,bo4-plqualifier-losers2-match-4-map-1,20,FaZe Clan,35,Tainted Minds,Pro League Qualifier,Hardpoint,Arsenal,1,250,229,FaZe Clan,
bo4-plqualifier-losers2-match-4,bo4-plqualifier-losers2-match-4-map-2,20,FaZe Clan,35,Tainted Minds,Pro League Qualifier,Search and Destroy,Arsenal,2,6,3,FaZe Clan,
bo4-plqualifier-losers2-match-4,bo4-plqualifier-losers2-match-4-map-3,20,FaZe Clan,35,Tainted Minds,Pro League Qualifier,Control,Gridlock,3,3,2,FaZe Clan,
bo4-plqualifier-losers3-match-1,bo4-plqualifier-losers3-match-1-map-1,13,Red Reserve,76,G2 Esports,Pro League Qualifier,Hardpoint,Arsenal,1,250,172,Red Reserve,
bo4-plqualifier-losers3-match-1,bo4-plqualifier-losers3-match-1-map-2,13,Red Reserve,76,G2 Esports,Pro League Qualifier,Search and Destroy,Frequency,2,3,6,G2 Esports,
bo4-plqualifier-losers3-match-1,bo4-plqualifier-losers3-match-1-map-3,13,Red Reserve,76,G2 Esports,Pro League Qualifier,Control,Arsenal,3,3,1,Red Reserve,
bo4-plqualifier-losers3-match-1,bo4-plqualifier-losers3-match-1-map-4,13,Red Reserve,76,G2 Esports,Pro League Qualifier,Hardpoint,Gridlock,4,154,250,G2 Esports,
bo4-plqualifier-losers3-match-1,bo4-plqualifier-losers3-match-1-map-5,13,Red Reserve,76,G2 Esports,Pro League Qualifier,Search and Destroy,Payload,5,6,5,Red Reserve,
bo4-plqualifier-losers3-match-2,bo4-plqualifier-losers3-match-2-map-1,85,Overtime eSport,20,FaZe Clan,Pro League Qualifier,Hardpoint,Seaside,1,199,250,FaZe Clan,
bo4-plqualifier-losers3-match-2,bo4-plqualifier-losers3-match-2-map-2,85,Overtime eSport,20,FaZe Clan,Pro League Qualifier,Search and Destroy,Gridlock,2,6,3,Overtime eSport,
bo4-plqualifier-losers3-match-2,bo4-plqualifier-losers3-match-2-map-3,85,Overtime eSport,20,FaZe Clan,Pro League Qualifier,Control,Arsenal,3,3,2,Overtime eSport,
bo4-plqualifier-losers3-match-2,bo4-plqualifier-losers3-match-2-map-4,85,Overtime eSport,20,FaZe Clan,Pro League Qualifier,Hardpoint,Gridlock,4,112,250,FaZe Clan,
bo4-plqualifier-losers3-match-2,bo4-plqualifier-losers3-match-2-map-5,85,Overtime eSport,20,FaZe Clan,Pro League Qualifier,Search and Destroy,Arsenal,5,6,2,Overtime eSport,
bo4-plqualifier-winners3-match-1,bo4-plqualifier-winners3-match-1-map-1,78,Excelerate Gaming,52,Team Sween,Pro League Qualifier,Hardpoint,Seaside,1,250,205,Excelerate Gaming,
bo4-plqualifier-winners3-match-1,bo4-plqualifier-winners3-match-1-map-2,78,Excelerate Gaming,52,Team Sween,Pro League Qualifier,Search and Destroy,Hacienda,2,6,3,Excelerate Gaming,
bo4-plqualifier-winners3-match-1,bo4-plqualifier-winners3-match-1-map-3,78,Excelerate Gaming,52,Team Sween,Pro League Qualifier,Control,Seaside,3,3,2,Excelerate Gaming,
bo4-plqualifier-winners3-match-2,bo4-plqualifier-winners3-match-2-map-1,16,Mindfreak,84,Team Space,Pro League Qualifier,Hardpoint,Hacienda,1,177,250,Team Space,
bo4-plqualifier-winners3-match-2,bo4-plqualifier-winners3-match-2-map-2,16,Mindfreak,84,Team Space,Pro League Qualifier,Search and Destroy,Gridlock,2,4,6,Team Space,
bo4-plqualifier-winners3-match-2,bo4-plqualifier-winners3-match-2-map-3,16,Mindfreak,84,Team Space,Pro League Qualifier,Control,Frequency,3,2,3,Team Space,
bo4-plqualifier-losers4-match-1,bo4-plqualifier-losers4-match-1-map-1,52,Team Sween,13,Red Reserve,Pro League Qualifier,Hardpoint,Arsenal,1,207,250,Red Reserve,
bo4-plqualifier-losers4-match-1,bo4-plqualifier-losers4-match-1-map-2,52,Team Sween,13,Red Reserve,Pro League Qualifier,Search and Destroy,Arsenal,2,6,4,Team Sween,
bo4-plqualifier-losers4-match-1,bo4-plqualifier-losers4-match-1-map-3,52,Team Sween,13,Red Reserve,Pro League Qualifier,Control,Arsenal,3,0,3,Red Reserve,
bo4-plqualifier-losers4-match-1,bo4-plqualifier-losers4-match-1-map-4,52,Team Sween,13,Red Reserve,Pro League Qualifier,Hardpoint,Gridlock,4,241,250,Red Reserve,
bo4-plqualifier-losers4-match-2,bo4-plqualifier-losers4-match-2-map-1,16,Mindfreak,85,Overtime eSport,Pro League Qualifier,Hardpoint,Hacienda,1,250,149,Mindfreak,
bo4-plqualifier-losers4-match-2,bo4-plqualifier-losers4-match-2-map-2,16,Mindfreak,85,Overtime eSport,Pro League Qualifier,Search and Destroy,Frequency,2,3,6,Overtime eSport,
bo4-plqualifier-losers4-match-2,bo4-plqualifier-losers4-match-2-map-3,16,Mindfreak,85,Overtime eSport,Pro League Qualifier,Control,Frequency,3,2,3,Overtime eSport,
bo4-plqualifier-losers4-match-2,bo4-plqualifier-losers4-match-2-map-4,16,Mindfreak,85,Overtime eSport,Pro League Qualifier,Hardpoint,Frequency,4,122,250,Overtime eSport,
bo4-plweek1-groupplay-match-1,bo4-plweek1-groupplay-match-1-map-1,13,Red Reserve,75,Team Reciprocity,Pro League Week 1,Hardpoint,Arsenal,1,250,93,Red Reserve,
bo4-plweek1-groupplay-match-1,bo4-plweek1-groupplay-match-1-map-2,13,Red Reserve,75,Team Reciprocity,Pro League Week 1,Search and Destroy,Frequency,2,6,4,Red Reserve,
bo4-plweek1-groupplay-match-1,bo4-plweek1-groupplay-match-1-map-3,13,Red Reserve,75,Team Reciprocity,Pro League Week 1,Control,Gridlock,3,3,2,Red Reserve,
bo4-plweek1-groupplay-match-2,bo4-plweek1-groupplay-match-2-map-1,9,OpTic Gaming,83,Midnight Esports,Pro League Week 1,Hardpoint,Hacienda,1,215,250,Midnight Esports,
bo4-plweek1-groupplay-match-2,bo4-plweek1-groupplay-match-2-map-2,9,OpTic Gaming,83,Midnight Esports,Pro League Week 1,Search and Destroy,Hacienda,2,2,6,Midnight Esports,
bo4-plweek1-groupplay-match-2,bo4-plweek1-groupplay-match-2-map-3,9,OpTic Gaming,83,Midnight Esports,Pro League Week 1,Control,Arsenal,3,0,3,Midnight Esports,
bo4-plweek1-groupplay-match-3,bo4-plweek1-groupplay-match-3-map-1,87,Gen.G,13,Red Reserve,Pro League Week 1,Hardpoint,Hacienda,1,167,250,Red Reserve,
bo4-plweek1-groupplay-match-3,bo4-plweek1-groupplay-match-3-map-2,87,Gen.G,13,Red Reserve,Pro League Week 1,Search and Destroy,Payload,2,6,2,Gen.G,
bo4-plweek1-groupplay-match-3,bo4-plweek1-groupplay-match-3-map-3,87,Gen.G,13,Red Reserve,Pro League Week 1,Control,Gridlock,3,3,2,Gen.G,
bo4-plweek1-groupplay-match-3,bo4-plweek1-groupplay-match-3-map-4,87,Gen.G,13,Red Reserve,Pro League Week 1,Hardpoint,Seaside,4,250,140,Gen.G,
bo4-plweek1-groupplay-match-4,bo4-plweek1-groupplay-match-4-map-1,83,Midnight Esports,6,Evil Geniuses,Pro League Week 1,Hardpoint,Frequency,1,250,222,Midnight Esports,
bo4-plweek1-groupplay-match-4,bo4-plweek1-groupplay-match-4-map-2,83,Midnight Esports,6,Evil Geniuses,Pro League Week 1,Search and Destroy,Frequency,2,6,3,Midnight Esports,
bo4-plweek1-groupplay-match-4,bo4-plweek1-groupplay-match-4-map-3,83,Midnight Esports,6,Evil Geniuses,Pro League Week 1,Control,Arsenal,3,3,0,Midnight Esports,
bo4-plweek1-groupplay-match-5,bo4-plweek1-groupplay-match-5-map-1,71,UYU,9,OpTic Gaming,Pro League Week 1,Hardpoint,Arsenal,1,212,250,OpTic Gaming,
bo4-plweek1-groupplay-match-5,bo4-plweek1-groupplay-match-5-map-2,71,UYU,9,OpTic Gaming,Pro League Week 1,Search and Destroy,Payload,2,5,6,OpTic Gaming,
bo4-plweek1-groupplay-match-5,bo4-plweek1-groupplay-match-5-map-3,71,UYU,9,OpTic Gaming,Pro League Week 1,Control,Gridlock,3,3,1,UYU,
bo4-plweek1-groupplay-match-5,bo4-plweek1-groupplay-match-5-map-4,71,UYU,9,OpTic Gaming,Pro League Week 1,Hardpoint,Gridlock,4,250,208,UYU,
bo4-plweek1-groupplay-match-5,bo4-plweek1-groupplay-match-5-map-5,71,UYU,9,OpTic Gaming,Pro League Week 1,Search and Destroy,Arsenal,5,0,6,OpTic Gaming,
bo4-plweek1-groupplay-match-6,bo4-plweek1-groupplay-match-6-map-1,1,Luminosity Gaming,75,Team Reciprocity,Pro League Week 1,Hardpoint,Hacienda,1,236,250,Team Reciprocity,
bo4-plweek1-groupplay-match-6,bo4-plweek1-groupplay-match-6-map-2,1,Luminosity Gaming,75,Team Reciprocity,Pro League Week 1,Search and Destroy,Gridlock,2,3,6,Team Reciprocity,
bo4-plweek1-groupplay-match-6,bo4-plweek1-groupplay-match-6-map-3,1,Luminosity Gaming,75,Team Reciprocity,Pro League Week 1,Control,Gridlock,3,3,2,Luminosity Gaming,
bo4-plweek1-groupplay-match-6,bo4-plweek1-groupplay-match-6-map-4,1,Luminosity Gaming,75,Team Reciprocity,Pro League Week 1,Hardpoint,Arsenal,4,250,242,Luminosity Gaming,
bo4-plweek1-groupplay-match-6,bo4-plweek1-groupplay-match-6-map-5,1,Luminosity Gaming,75,Team Reciprocity,Pro League Week 1,Search and Destroy,Hacienda,5,4,6,Team Reciprocity,
bo4-plweek1-groupplay-match-7,bo4-plweek1-groupplay-match-7-map-1,75,Team Reciprocity,87,Gen.G,Pro League Week 1,Hardpoint,Seaside,1,250,243,Team Reciprocity,
bo4-plweek1-groupplay-match-7,bo4-plweek1-groupplay-match-7-map-2,75,Team Reciprocity,87,Gen.G,Pro League Week 1,Search and Destroy,Gridlock,2,4,6,Gen.G,
bo4-plweek1-groupplay-match-7,bo4-plweek1-groupplay-match-7-map-3,75,Team Reciprocity,87,Gen.G,Pro League Week 1,Control,Arsenal,3,2,3,Gen.G,
bo4-plweek1-groupplay-match-7,bo4-plweek1-groupplay-match-7-map-4,75,Team Reciprocity,87,Gen.G,Pro League Week 1,Hardpoint,Arsenal,4,240,250,Gen.G,
bo4-plweek1-groupplay-match-8,bo4-plweek1-groupplay-match-8-map-1,1,Luminosity Gaming,71,UYU,Pro League Week 1,Hardpoint,Seaside,1,147,250,UYU,
bo4-plweek1-groupplay-match-8,bo4-plweek1-groupplay-match-8-map-2,1,Luminosity Gaming,71,UYU,Pro League Week 1,Search and Destroy,Hacienda,2,6,4,Luminosity Gaming,
bo4-plweek1-groupplay-match-8,bo4-plweek1-groupplay-match-8-map-3,1,Luminosity Gaming,71,UYU,Pro League Week 1,Control,Gridlock,3,0,3,UYU,
bo4-plweek1-groupplay-match-8,bo4-plweek1-groupplay-match-8-map-4,1,Luminosity Gaming,71,UYU,Pro League Week 1,Hardpoint,Gridlock,4,229,250,UYU,
bo4-plweek1-groupplay-match-9,bo4-plweek1-groupplay-match-9-map-1,83,Midnight Esports,13,Red Reserve,Pro League Week 1,Hardpoint,Gridlock,1,250,234,Midnight Esports,
bo4-plweek1-groupplay-match-9,bo4-plweek1-groupplay-match-9-map-2,83,Midnight Esports,13,Red Reserve,Pro League Week 1,Search and Destroy,Payload,2,2,6,Red Reserve,
bo4-plweek1-groupplay-match-9,bo4-plweek1-groupplay-match-9-map-3,83,Midnight Esports,13,Red Reserve,Pro League Week 1,Control,Arsenal,3,2,3,Red Reserve,
bo4-plweek1-groupplay-match-9,bo4-plweek1-groupplay-match-9-map-4,83,Midnight Esports,13,Red Reserve,Pro League Week 1,Hardpoint,Hacienda,4,250,130,Midnight Esports,
