Match ID,Map ID,Event,Team ID,Team,Opponent ID,Opponent,Mode,Map,Player ID,Player,Kills,Deaths,K/D,Engagements,Difference,Map Result
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Hardpoint,,91,BUZZO,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Hardpoint,,80,Shockz,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Hardpoint,,92,Fighta,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Hardpoint,,81,louqa,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Hardpoint,,93,Excite,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Hardpoint,,94,SpaceLy,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Hardpoint,,7,majormaniak,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Hardpoint,,66,Maux,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Hardpoint,,55,Havok,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-1,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Hardpoint,,95,Nagafen,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Search and Destroy,,91,BUZZO,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Search and Destroy,,80,Shockz,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Search and Destroy,,92,Fighta,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Search and Destroy,,81,louqa,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Search and Destroy,,93,Excite,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Search and Destroy,,94,SpaceLy,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Search and Destroy,,7,majormaniak,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Search and Destroy,,66,Maux,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Search and Destroy,,55,Havok,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-2,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Search and Destroy,,95,Nagafen,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Control,,91,BUZZO,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Control,,80,Shockz,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Control,,92,Fighta,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Control,,81,louqa,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,16.0,Mindfreak,70.0,Str8 Rippin,Control,,93,Excite,,,,,,Loss
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Control,,94,SpaceLy,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Control,,7,majormaniak,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Control,,66,Maux,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Control,,55,Havok,,,,,,Win
bo4-lasvegasplayin-winners1-match-1,bo4-lasvegasplayin-winners1-match-1-map-3,CWL Las Vegas 2019 Play-In,70.0,Str8 Rippin,16.0,Mindfreak,Control,,95,Nagafen,,,,,,Win
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,96,Hawqeh,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,97,Denza,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,98,Moose,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,99,Reedy,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,100,Vortex,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,102,Nova,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,103,Mayhem,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,104,Spoof,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,88,Proto,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-1,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,38,Skyz,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,96,Hawqeh,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,97,Denza,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,98,Moose,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,99,Reedy,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,100,Vortex,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,102,Nova,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,103,Mayhem,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,104,Spoof,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,88,Proto,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-2,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,38,Skyz,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Control,,96,Hawqeh,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Control,,97,Denza,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Control,,98,Moose,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Control,,99,Reedy,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Control,,100,Vortex,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Control,,102,Nova,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Control,,103,Mayhem,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Control,,104,Spoof,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Control,,88,Proto,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-3,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Control,,38,Skyz,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,96,Hawqeh,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,97,Denza,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,98,Moose,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,99,Reedy,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Hardpoint,,100,Vortex,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,102,Nova,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,103,Mayhem,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,104,Spoof,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,88,Proto,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-4,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Hardpoint,,38,Skyz,,,,,,
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,96,Hawqeh,,,,,,Loss
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,97,Denza,,,,,,Loss
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,98,Moose,,,,,,Loss
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,99,Reedy,,,,,,Loss
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,58.0,The Imperial,71.0,UYU,Search and Destroy,,100,Vortex,,,,,,Loss
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,102,Nova,,,,,,Win
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,103,Mayhem,,,,,,Win
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,104,Spoof,,,,,,Win
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,88,Proto,,,,,,Win
bo4-lasvegasplayin-winners1-match-2,bo4-lasvegasplayin-winners1-match-2-map-5,CWL Las Vegas 2019 Play-In,71.0,UYU,58.0,The Imperial,Search and Destroy,,38,Skyz,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,71,GodRx,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,84,Pandur,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,45,Parasite,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,105,Theory,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,69,Lacefield,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,106,Niall,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,107,Creza,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,108,Deleo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,109,Nevo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-1,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,110,Bidz,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,71,GodRx,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,84,Pandur,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,45,Parasite,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,105,Theory,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,69,Lacefield,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,106,Niall,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,107,Creza,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,108,Deleo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,109,Nevo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-2,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,110,Bidz,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Control,,71,GodRx,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Control,,84,Pandur,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Control,,45,Parasite,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Control,,105,Theory,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Control,,69,Lacefield,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Control,,106,Niall,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Control,,107,Creza,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Control,,108,Deleo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Control,,109,Nevo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-3,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Control,,110,Bidz,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,71,GodRx,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,84,Pandur,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,45,Parasite,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,105,Theory,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Hardpoint,,69,Lacefield,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,106,Niall,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,107,Creza,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,108,Deleo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,109,Nevo,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-4,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Hardpoint,,110,Bidz,,,,,,
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,71,GodRx,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,84,Pandur,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,45,Parasite,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,105,Theory,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,72.0,Pittsburgh Knights,73.0,Team Divine,Search and Destroy,,69,Lacefield,,,,,,Win
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,106,Niall,,,,,,Loss
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,107,Creza,,,,,,Loss
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,108,Deleo,,,,,,Loss
bo4-lasvegasplayin-winners1-match-3,bo4-lasvegasplayin-winners1-match-3-map-5,CWL Las Vegas 2019 Play-In,73.0,Team Divine,72.0,Pittsburgh Knights,Search and Destroy,,109,Nevo,,,,,,Loss
