Match ID,Season Match Number,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Date,Team 1 Score,Team 2 Score,Winner,Match VOD
bo4-anaheim-poolA-match-2,420,9.0,OpTic Gaming,89.0,Units,CWL Anaheim 2019,6/14/19,3,2,OpTic Gaming,
bo4-anaheim-poolC-match-1,421,20.0,FaZe Clan,7.0,Splyce,CWL Anaheim 2019,6/14/19,3,1,FaZe Clan,
bo4-anaheim-poolC-match-2,422,83.0,Midnight Esports,10.0,Enigma6 Group,CWL Anaheim 2019,6/14/19,1,3,Enigma6 Group,
bo4-anaheim-poolB-match-1,423,5.0,eUnited,75.0,Team Reciprocity,CWL Anaheim 2019,6/14/19,3,0,eUnited,
bo4-anaheim-poolB-match-2,424,44.0,Elevate,71.0,UYU,CWL Anaheim 2019,6/14/19,3,2,Elevate,
bo4-anaheim-poolD-match-1,425,87.0,Gen.G,12.0,Team Envy,CWL Anaheim 2019,6/14/19,3,0,Gen.G,
bo4-anaheim-poolD-match-2,426,74.0,100 Thieves,1.0,Luminosity Gaming,CWL Anaheim 2019,6/14/19,3,0,100 Thieves,
bo4-anaheim-poolA-match-3,427,9.0,OpTic Gaming,6.0,Evil Geniuses,CWL Anaheim 2019,6/14/19,3,1,OpTic Gaming,
bo4-anaheim-poolA-match-4,428,32.0,Team Heretics,89.0,Units,CWL Anaheim 2019,6/14/19,3,0,Team Heretics,
bo4-anaheim-poolC-match-3,429,20.0,FaZe Clan,83.0,Midnight Esports,CWL Anaheim 2019,6/14/19,3,2,FaZe Clan,
bo4-anaheim-poolC-match-4,430,7.0,Splyce,10.0,Enigma6 Group,CWL Anaheim 2019,6/14/19,0,3,Enigma6 Group,
bo4-anaheim-poolB-match-3,431,5.0,eUnited,71.0,UYU,CWL Anaheim 2019,6/14/19,3,2,eUnited,
bo4-anaheim-poolB-match-4,432,75.0,Team Reciprocity,44.0,Elevate,CWL Anaheim 2019,6/14/19,3,1,Team Reciprocity,
bo4-anaheim-poolD-match-3,433,74.0,100 Thieves,12.0,Team Envy,CWL Anaheim 2019,6/14/19,3,0,100 Thieves,
bo4-anaheim-poolD-match-4,434,87.0,Gen.G,1.0,Luminosity Gaming,CWL Anaheim 2019,6/14/19,3,0,Gen.G,
bo4-anaheim-poolA-match-5,435,9.0,OpTic Gaming,32.0,Team Heretics,CWL Anaheim 2019,6/14/19,3,0,OpTic Gaming,
bo4-anaheim-poolA-match-6,436,6.0,Evil Geniuses,89.0,Units,CWL Anaheim 2019,6/14/19,3,0,Evil Geniuses,
bo4-anaheim-poolC-match-5,437,7.0,Splyce,83.0,Midnight Esports,CWL Anaheim 2019,6/14/19,1,3,Midnight Esports,
bo4-anaheim-poolC-match-6,438,20.0,FaZe Clan,10.0,Enigma6 Group,CWL Anaheim 2019,6/14/19,0,3,Enigma6 Group,
bo4-anaheim-poolB-match-5,439,75.0,Team Reciprocity,71.0,UYU,CWL Anaheim 2019,6/14/19,3,0,Team Reciprocity,
bo4-anaheim-poolB-match-6,440,5.0,eUnited,44.0,Elevate,CWL Anaheim 2019,6/14/19,2,3,Elevate,
bo4-anaheim-poolD-match-5,441,74.0,100 Thieves,87.0,Gen.G,CWL Anaheim 2019,6/14/19,3,1,100 Thieves,
bo4-anaheim-poolD-match-6,442,12.0,Team Envy,1.0,Luminosity Gaming,CWL Anaheim 2019,6/14/19,0,3,Luminosity Gaming,
bo4-anaheim-winners1-match-1,443,5.0,eUnited,87.0,Gen.G,CWL Anaheim 2019,6/15/19,1,3,Gen.G,
bo4-anaheim-winners1-match-2,444,10.0,Enigma6 Group,32.0,Team Heretics,CWL Anaheim 2019,6/15/19,3,2,Enigma6 Group,
bo4-anaheim-losers1-match-1,445,83.0,Midnight Esports,89.0,Units,CWL Anaheim 2019,6/15/19,0,3,Units,
bo4-anaheim-losers1-match-2,446,75.0,Team Reciprocity,12.0,Team Envy,CWL Anaheim 2019,6/15/19,3,0,Team Reciprocity,
bo4-anaheim-winners1-match-3,447,9.0,OpTic Gaming,20.0,FaZe Clan,CWL Anaheim 2019,6/15/19,3,2,OpTic Gaming,
bo4-anaheim-winners1-match-4,448,74.0,100 Thieves,44.0,Elevate,CWL Anaheim 2019,6/15/19,3,1,100 Thieves,
bo4-anaheim-losers1-match-3,449,6.0,Evil Geniuses,7.0,Splyce,CWL Anaheim 2019,6/15/19,2,3,Splyce,
bo4-anaheim-losers1-match-4,450,1.0,Luminosity Gaming,71.0,UYU,CWL Anaheim 2019,6/15/19,3,2,Luminosity Gaming,
bo4-anaheim-losers2-match-1,451,5.0,eUnited,89.0,Units,CWL Anaheim 2019,6/15/19,3,0,eUnited,
bo4-anaheim-losers2-match-2,452,32.0,Team Heretics,75.0,Team Reciprocity,CWL Anaheim 2019,6/15/19,3,2,Team Heretics,
bo4-anaheim-losers2-match-3,453,44.0,Elevate,7.0,Splyce,CWL Anaheim 2019,6/15/19,2,3,Splyce,
bo4-anaheim-losers2-match-4,454,20.0,FaZe Clan,1.0,Luminosity Gaming,CWL Anaheim 2019,6/15/19,3,1,FaZe Clan,
bo4-anaheim-winners2-match-1,455,10.0,Enigma6 Group,87.0,Gen.G,CWL Anaheim 2019,6/15/19,2,3,Gen.G,
bo4-anaheim-losers3-match-1,456,5.0,eUnited,32.0,Team Heretics,CWL Anaheim 2019,6/15/19,3,1,eUnited,
bo4-anaheim-winners2-match-2,457,9.0,OpTic Gaming,74.0,100 Thieves,CWL Anaheim 2019,6/15/19,1,3,100 Thieves,
bo4-anaheim-losers3-match-2,458,7.0,Splyce,20.0,FaZe Clan,CWL Anaheim 2019,6/15/19,0,3,FaZe Clan,
bo4-anaheim-losers4-match-1,459,10.0,Enigma6 Group,20.0,FaZe Clan,CWL Anaheim 2019,6/16/19,0,3,FaZe Clan,
bo4-anaheim-losers4-match-2,460,9.0,OpTic Gaming,5.0,eUnited,CWL Anaheim 2019,6/16/19,3,1,OpTic Gaming,
bo4-anaheim-losers5-match-1,461,9.0,OpTic Gaming,20.0,FaZe Clan,CWL Anaheim 2019,6/16/19,3,2,OpTic Gaming,
bo4-anaheim-winnersfinals-match-1,462,74.0,100 Thieves,87.0,Gen.G,CWL Anaheim 2019,6/16/19,3,0,100 Thieves,
bo4-anaheim-losersfinals-match-1,463,87.0,Gen.G,9.0,OpTic Gaming,CWL Anaheim 2019,6/16/19,3,2,Gen.G,
bo4-anaheim-grandfinals-match-1,464,74.0,100 Thieves,87.0,Gen.G,CWL Anaheim 2019,6/16/19,3,1,100 Thieves,
bo4-plweek11-groupplay-match-1,465,89.0,Units,71.0,UYU,Pro League Week 11,6/24/19,3,1,Units,
bo4-plweek11-groupplay-match-2,466,10.0,Enigma6 Group,1.0,Luminosity Gaming,Pro League Week 11,6/24/19,1,3,Luminosity Gaming,
bo4-plweek11-groupplay-match-3,467,7.0,Splyce,20.0,FaZe Clan,Pro League Week 11,6/24/19,2,3,FaZe Clan,
bo4-plweek11-groupplay-match-4,468,74.0,100 Thieves,6.0,Evil Geniuses,Pro League Week 11,6/24/19,2,3,Evil Geniuses,
bo4-plweek11-groupplay-match-5,469,71.0,UYU,10.0,Enigma6 Group,Pro League Week 11,6/25/19,1,3,Enigma6 Group,
bo4-plweek11-groupplay-match-6,470,1.0,Luminosity Gaming,89.0,Units,Pro League Week 11,6/25/19,3,0,Luminosity Gaming,
bo4-plweek11-groupplay-match-7,471,20.0,FaZe Clan,74.0,100 Thieves,Pro League Week 11,6/25/19,0,3,100 Thieves,
bo4-plweek11-groupplay-match-8,472,6.0,Evil Geniuses,7.0,Splyce,Pro League Week 11,6/25/19,2,3,Splyce,
bo4-plweek11-groupplay-match-9,473,10.0,Enigma6 Group,20.0,FaZe Clan,Pro League Week 11,6/26/19,0,3,FaZe Clan,
bo4-plweek11-groupplay-match-10,474,89.0,Units,6.0,Evil Geniuses,Pro League Week 11,6/26/19,2,3,Evil Geniuses,
bo4-plweek11-groupplay-match-11,475,71.0,UYU,7.0,Splyce,Pro League Week 11,6/26/19,0,3,Splyce,
bo4-plweek11-groupplay-match-12,476,1.0,Luminosity Gaming,74.0,100 Thieves,Pro League Week 11,6/26/19,2,3,100 Thieves,
bo4-plweek11-groupplay-match-13,477,20.0,FaZe Clan,89.0,Units,Pro League Week 11,6/27/19,2,3,Units,
bo4-plweek11-groupplay-match-14,478,6.0,Evil Geniuses,10.0,Enigma6 Group,Pro League Week 11,6/27/19,2,3,Enigma6 Group,
bo4-plweek11-groupplay-match-15,479,74.0,100 Thieves,71.0,UYU,Pro League Week 11,6/27/19,3,0,100 Thieves,
bo4-plweek11-groupplay-match-16,480,7.0,Splyce,1.0,Luminosity Gaming,Pro League Week 11,6/27/19,0,3,Luminosity Gaming,
bo4-plweek12-groupplay-match-1,481,44.0,Elevate,83.0,Midnight Esports,Pro League Week 12,7/1/19,1,3,Midnight Esports,
bo4-plweek12-groupplay-match-2,482,75.0,Team Reciprocity,5.0,eUnited,Pro League Week 12,7/1/19,0,3,eUnited,
bo4-plweek12-groupplay-match-3,483,9.0,OpTic Gaming,32.0,Team Heretics,Pro League Week 12,7/1/19,3,2,OpTic Gaming,
bo4-plweek12-groupplay-match-4,484,12.0,Team Envy,87.0,Gen.G,Pro League Week 12,7/1/19,0,3,Gen.G,
bo4-plweek12-groupplay-match-5,485,32.0,Team Heretics,83.0,Midnight Esports,Pro League Week 12,7/2/19,0,3,Midnight Esports,
bo4-plweek12-groupplay-match-6,486,9.0,OpTic Gaming,44.0,Elevate,Pro League Week 12,7/2/19,3,2,OpTic Gaming,
bo4-plweek12-groupplay-match-7,487,75.0,Team Reciprocity,12.0,Team Envy,Pro League Week 12,7/2/19,3,2,Team Reciprocity,
bo4-plweek12-groupplay-match-8,488,5.0,eUnited,87.0,Gen.G,Pro League Week 12,7/2/19,2,3,Gen.G,
bo4-plweek12-groupplay-match-9,489,87.0,Gen.G,44.0,Elevate,Pro League Week 12,7/3/19,3,1,Gen.G,
bo4-plweek12-groupplay-match-10,490,32.0,Team Heretics,75.0,Team Reciprocity,Pro League Week 12,7/3/19,1,3,Team Reciprocity,
bo4-plweek12-groupplay-match-11,491,83.0,Midnight Esports,5.0,eUnited,Pro League Week 12,7/3/19,0,3,eUnited,
bo4-plweek12-groupplay-match-12,492,12.0,Team Envy,9.0,OpTic Gaming,Pro League Week 12,7/3/19,3,0,Team Envy,
bo4-plweek12-groupplay-match-13,493,44.0,Elevate,75.0,Team Reciprocity,Pro League Week 12,7/5/19,1,3,Team Reciprocity,
bo4-plweek12-groupplay-match-14,494,83.0,Midnight Esports,12.0,Team Envy,Pro League Week 12,7/5/19,3,1,Midnight Esports,
bo4-plweek12-groupplay-match-15,495,87.0,Gen.G,32.0,Team Heretics,Pro League Week 12,7/5/19,3,0,Gen.G,
bo4-plweek12-groupplay-match-16,496,5.0,eUnited,9.0,OpTic Gaming,Pro League Week 12,7/5/19,3,1,eUnited,
bo4-playoffsplayin-quarterfinals-match-1,497,89.0,Units,1.0,Luminosity Gaming,Playoffs Play-In,7/19/19,1,3,Luminosity Gaming,
bo4-playoffsplayin-quarterfinals-match-2,498,83.0,Midnight Esports,44.0,Elevate,Playoffs Play-In,7/19/19,3,2,Midnight Esports,
bo4-playoffsplayin-quarterfinals-match-3,499,6.0,Evil Geniuses,10.0,Enigma6 Group,Playoffs Play-In,7/19/19,3,0,Evil Geniuses,
bo4-playoffsplayin-quarterfinals-match-4,500,12.0,Team Envy,71.0,UYU,Playoffs Play-In,7/19/19,0,3,UYU,
bo4-playoffsplayin-semifinals-match-1,501,71.0,UYU,6.0,Evil Geniuses,Playoffs Play-In,7/19/19,0,3,Evil Geniuses,
bo4-playoffsplayin-semifinals-match-2,502,83.0,Midnight Esports,1.0,Luminosity Gaming,Playoffs Play-In,7/19/19,1,3,Luminosity Gaming,
bo4-playoffs-winners1-match-1,503,32.0,Team Heretics,1.0,Luminosity Gaming,Pro League Playoffs,7/19/19,2,3,Luminosity Gaming,
bo4-playoffs-winners1-match-2,504,75.0,Team Reciprocity,6.0,Evil Geniuses,Pro League Playoffs,7/19/19,3,0,Team Reciprocity,
bo4-playoffs-winners2-match-1,505,74.0,100 Thieves,20.0,FaZe Clan,Pro League Playoffs,7/20/19,0,3,FaZe Clan,
bo4-playoffs-winners2-match-2,506,87.0,Gen.G,7.0,Splyce,Pro League Playoffs,7/20/19,3,1,Gen.G,
bo4-playoffs-winners2-match-3,507,9.0,OpTic Gaming,1.0,Luminosity Gaming,Pro League Playoffs,7/20/19,0,3,Luminosity Gaming,
bo4-playoffs-winners2-match-4,508,5.0,eUnited,75.0,Team Reciprocity,Pro League Playoffs,7/20/19,3,0,eUnited,
bo4-playoffs-losers1-match-1,509,7.0,Splyce,32.0,Team Heretics,Pro League Playoffs,7/20/19,3,1,Splyce,
bo4-playoffs-losers1-match-2,510,74.0,100 Thieves,6.0,Evil Geniuses,Pro League Playoffs,7/20/19,3,2,100 Thieves,
bo4-playoffs-winners3-match-1,511,5.0,eUnited,87.0,Gen.G,Pro League Playoffs,7/20/19,3,1,eUnited,
bo4-playoffs-losers2-match-1,512,75.0,Team Reciprocity,7.0,Splyce,Pro League Playoffs,7/20/19,3,0,Team Reciprocity,
bo4-playoffs-winners3-match-2,513,1.0,Luminosity Gaming,20.0,FaZe Clan,Pro League Playoffs,7/20/19,1,3,FaZe Clan,
bo4-playoffs-losers2-match-2,514,9.0,OpTic Gaming,74.0,100 Thieves,Pro League Playoffs,7/20/19,0,3,100 Thieves,
bo4-playoffs-losers3-match-1,515,1.0,Luminosity Gaming,75.0,Team Reciprocity,Pro League Playoffs,7/20/19,2,3,Team Reciprocity,
bo4-playoffs-losers3-match-2,516,87.0,Gen.G,74.0,100 Thieves,Pro League Playoffs,7/20/19,3,2,Gen.G,
bo4-playoffs-losers4-match-1,517,75.0,Team Reciprocity,87.0,Gen.G,Pro League Playoffs,7/21/19,1,3,Gen.G,
bo4-playoffs-winnersfinals-match-1,518,20.0,FaZe Clan,5.0,eUnited,Pro League Playoffs,7/21/19,1,3,eUnited,
bo4-playoffs-losersfinals-match-1,519,20.0,FaZe Clan,87.0,Gen.G,Pro League Playoffs,7/21/19,0,3,Gen.G,
bo4-playoffs-grandfinals-match-1,520,5.0,eUnited,87.0,Gen.G,Pro League Playoffs,7/21/19,0,3,Gen.G,
bo4-playoffs-grandfinals-match-2,521,87.0,Gen.G,5.0,eUnited,Pro League Playoffs,7/21/19,0,3,eUnited,
bo4-champs-poolA-match-1,522,44.0,Elevate,90.0,Celtic FC Esports,CWL Championship 2019,8/14/19,1,3,Celtic FC Esports,
bo4-champs-poolA-match-2,523,5.0,eUnited,91.0,Rebel Esports,CWL Championship 2019,8/14/19,3,1,eUnited,
bo4-champs-poolB-match-1,524,87.0,Gen.G,92.0,Fuego Gaming,CWL Championship 2019,8/14/19,2,3,Fuego Gaming,
bo4-champs-poolB-match-2,525,10.0,Enigma6 Group,49.0,Team WaR,CWL Championship 2019,8/14/19,3,0,Enigma6 Group,
bo4-champs-poolC-match-1,526,20.0,FaZe Clan,93.0,Animosity eSports,CWL Championship 2019,8/14/19,3,1,FaZe Clan,
bo4-champs-poolC-match-2,527,89.0,Units,77.0,Mazer Gaming,CWL Championship 2019,8/14/19,3,2,Units,
bo4-champs-poolD-match-1,528,75.0,Team Reciprocity,94.0,LGND Status,CWL Championship 2019,8/14/19,3,0,Team Reciprocity,
bo4-champs-poolD-match-2,529,12.0,Team Envy,95.0,Sage eSports,CWL Championship 2019,8/14/19,3,2,Team Envy,
bo4-champs-poolE-match-1,530,1.0,Luminosity Gaming,96.0,Team Singularity,CWL Championship 2019,8/14/19,0,3,Team Singularity,
bo4-champs-poolE-match-2,531,71.0,UYU,97.0,Vanity,CWL Championship 2019,8/14/19,3,0,UYU,
bo4-champs-poolF-match-1,532,74.0,100 Thieves,98.0,Sicario Gaming,CWL Championship 2019,8/14/19,3,0,100 Thieves,
bo4-champs-poolF-match-2,533,83.0,Midnight Esports,99.0,Fury Gaming,CWL Championship 2019,8/14/19,3,1,Midnight Esports,
bo4-champs-poolG-match-1,534,9.0,OpTic Gaming,100.0,TrainHard Esport,CWL Championship 2019,8/14/19,3,1,OpTic Gaming,
bo4-champs-poolG-match-2,535,6.0,Evil Geniuses,101.0,Carnage Gaming,CWL Championship 2019,8/14/19,3,0,Evil Geniuses,
bo4-champs-poolH-match-1,536,7.0,Splyce,102.0,Aspire eSports,CWL Championship 2019,8/14/19,3,0,Splyce,
bo4-champs-poolH-match-2,537,32.0,Team Heretics,103.0,Hybrid Gaming,CWL Championship 2019,8/14/19,3,0,Team Heretics,
bo4-champs-poolA-match-3,538,5.0,eUnited,90.0,Celtic FC Esports,CWL Championship 2019,8/14/19,3,0,eUnited,
bo4-champs-poolA-match-4,539,44.0,Elevate,91.0,Rebel Esports,CWL Championship 2019,8/14/19,3,1,Elevate,
bo4-champs-poolB-match-3,540,87.0,Gen.G,49.0,Team WaR,CWL Championship 2019,8/14/19,0,3,Team WaR,
bo4-champs-poolB-match-4,541,10.0,Enigma6 Group,92.0,Fuego Gaming,CWL Championship 2019,8/14/19,3,1,Enigma6 Group,
bo4-champs-poolC-match-3,542,20.0,FaZe Clan,77.0,Mazer Gaming,CWL Championship 2019,8/14/19,3,1,FaZe Clan,
bo4-champs-poolC-match-4,543,89.0,Units,93.0,Animosity eSports,CWL Championship 2019,8/14/19,3,0,Units,
bo4-champs-poolD-match-3,544,75.0,Team Reciprocity,12.0,Team Envy,CWL Championship 2019,8/14/19,2,3,Team Envy,
bo4-champs-poolD-match-4,545,95.0,Sage eSports,94.0,LGND Status,CWL Championship 2019,8/14/19,3,0,Sage eSports,
bo4-champs-poolE-match-3,546,1.0,Luminosity Gaming,71.0,UYU,CWL Championship 2019,8/15/19,3,2,Luminosity Gaming,
bo4-champs-poolE-match-4,547,96.0,Team Singularity,97.0,Vanity,CWL Championship 2019,8/15/19,3,0,Team Singularity,
bo4-champs-poolF-match-3,548,83.0,Midnight Esports,98.0,Sicario Gaming,CWL Championship 2019,8/15/19,2,3,Sicario Gaming,
bo4-champs-poolF-match-4,549,74.0,100 Thieves,99.0,Fury Gaming,CWL Championship 2019,8/15/19,3,1,100 Thieves,
bo4-champs-poolG-match-3,550,9.0,OpTic Gaming,101.0,Carnage Gaming,CWL Championship 2019,8/15/19,3,1,OpTic Gaming,
bo4-champs-poolG-match-4,551,6.0,Evil Geniuses,100.0,TrainHard Esport,CWL Championship 2019,8/15/19,3,1,Evil Geniuses,
bo4-champs-poolH-match-3,552,7.0,Splyce,32.0,Team Heretics,CWL Championship 2019,8/15/19,3,0,Splyce,
bo4-champs-poolH-match-4,553,102.0,Aspire eSports,103.0,Hybrid Gaming,CWL Championship 2019,8/15/19,3,1,Aspire eSports,
bo4-champs-poolA-match-5,554,5.0,eUnited,44.0,Elevate,CWL Championship 2019,8/15/19,3,1,eUnited,
bo4-champs-poolA-match-6,555,90.0,Celtic FC Esports,91.0,Rebel Esports,CWL Championship 2019,8/15/19,1,3,Rebel Esports,
bo4-champs-poolB-match-5,556,87.0,Gen.G,10.0,Enigma6 Group,CWL Championship 2019,8/15/19,0,3,Enigma6 Group,
bo4-champs-poolB-match-6,557,49.0,Team WaR,92.0,Fuego Gaming,CWL Championship 2019,8/15/19,3,0,Team WaR,
bo4-champs-poolC-match-5,558,20.0,FaZe Clan,89.0,Units,CWL Championship 2019,8/15/19,3,0,FaZe Clan,
bo4-champs-poolC-match-6,559,77.0,Mazer Gaming,93.0,Animosity eSports,CWL Championship 2019,8/15/19,3,1,Mazer Gaming,
bo4-champs-poolD-match-5,560,75.0,Team Reciprocity,95.0,Sage eSports,CWL Championship 2019,8/15/19,3,0,Team Reciprocity,
bo4-champs-poolD-match-6,561,12.0,Team Envy,94.0,LGND Status,CWL Championship 2019,8/15/19,3,2,Team Envy,
bo4-champs-poolE-match-5,562,71.0,UYU,96.0,Team Singularity,CWL Championship 2019,8/15/19,2,3,Team Singularity,
bo4-champs-poolE-match-6,563,1.0,Luminosity Gaming,97.0,Vanity,CWL Championship 2019,8/15/19,3,0,Luminosity Gaming,
bo4-champs-poolF-match-5,564,74.0,100 Thieves,83.0,Midnight Esports,CWL Championship 2019,8/15/19,3,1,100 Thieves,
bo4-champs-poolF-match-6,565,98.0,Sicario Gaming,99.0,Fury Gaming,CWL Championship 2019,8/15/19,3,0,Sicario Gaming,
bo4-champs-poolG-match-5,566,9.0,OpTic Gaming,6.0,Evil Geniuses,CWL Championship 2019,8/15/19,3,1,OpTic Gaming,
bo4-champs-poolG-match-6,567,101.0,Carnage Gaming,100.0,TrainHard Esport,CWL Championship 2019,8/15/19,0,3,TrainHard Esport,
bo4-champs-poolH-match-5,568,32.0,Team Heretics,102.0,Aspire eSports,CWL Championship 2019,8/15/19,3,0,Team Heretics,
bo4-champs-poolH-match-6,569,7.0,Splyce,103.0,Hybrid Gaming,CWL Championship 2019,8/15/19,3,1,Splyce,
bo4-champs-winners1-match-1,570,12.0,Team Envy,89.0,Units,CWL Championship 2019,8/16/19,2,3,Units,
bo4-champs-winners1-match-2,571,96.0,Team Singularity,98.0,Sicario Gaming,CWL Championship 2019,8/16/19,1,3,Sicario Gaming,
bo4-champs-winners1-match-3,572,7.0,Splyce,6.0,Evil Geniuses,CWL Championship 2019,8/16/19,1,3,Evil Geniuses,
bo4-champs-winners1-match-4,573,5.0,eUnited,49.0,Team WaR,CWL Championship 2019,8/16/19,3,1,eUnited,
bo4-champs-winners1-match-5,574,1.0,Luminosity Gaming,74.0,100 Thieves,CWL Championship 2019,8/16/19,3,1,Luminosity Gaming,
bo4-champs-winners1-match-6,575,20.0,FaZe Clan,75.0,Team Reciprocity,CWL Championship 2019,8/16/19,1,3,Team Reciprocity,
bo4-champs-winners1-match-7,576,9.0,OpTic Gaming,32.0,Team Heretics,CWL Championship 2019,8/16/19,3,1,OpTic Gaming,
bo4-champs-winners1-match-8,577,10.0,Enigma6 Group,44.0,Elevate,CWL Championship 2019,8/16/19,3,0,Enigma6 Group,
bo4-champs-losers1-match-1,578,49.0,Team WaR,7.0,Splyce,CWL Championship 2019,8/16/19,3,2,Team WaR,
bo4-champs-losers1-match-2,579,96.0,Team Singularity,12.0,Team Envy,CWL Championship 2019,8/16/19,3,1,Team Singularity,
bo4-champs-losers1-match-3,580,20.0,FaZe Clan,74.0,100 Thieves,CWL Championship 2019,8/16/19,2,3,100 Thieves,
bo4-champs-losers1-match-4,581,32.0,Team Heretics,44.0,Elevate,CWL Championship 2019,8/16/19,2,3,Elevate,
bo4-champs-winners2-match-1,582,5.0,eUnited,6.0,Evil Geniuses,CWL Championship 2019,8/17/19,3,2,eUnited,
bo4-champs-winners2-match-2,583,98.0,Sicario Gaming,89.0,Units,CWL Championship 2019,8/17/19,1,3,Units,
bo4-champs-winners2-match-3,584,75.0,Team Reciprocity,1.0,Luminosity Gaming,CWL Championship 2019,8/17/19,3,2,Team Reciprocity,
bo4-champs-winners2-match-4,585,9.0,OpTic Gaming,10.0,Enigma6 Group,CWL Championship 2019,8/17/19,3,1,OpTic Gaming,
bo4-champs-losers2-match-1,586,98.0,Sicario Gaming,74.0,100 Thieves,CWL Championship 2019,8/17/19,1,3,100 Thieves,
bo4-champs-losers2-match-2,587,6.0,Evil Geniuses,44.0,Elevate,CWL Championship 2019,8/17/19,3,0,Evil Geniuses,
bo4-champs-losers2-match-3,588,10.0,Enigma6 Group,49.0,Team WaR,CWL Championship 2019,8/17/19,3,2,Enigma6 Group,
bo4-champs-losers2-match-4,589,1.0,Luminosity Gaming,96.0,Team Singularity,CWL Championship 2019,8/17/19,3,1,Luminosity Gaming,
bo4-champs-winners3-match-1,590,5.0,eUnited,89.0,Units,CWL Championship 2019,8/17/19,3,0,eUnited,
bo4-champs-losers3-match-1,591,74.0,100 Thieves,6.0,Evil Geniuses,CWL Championship 2019,8/17/19,3,0,100 Thieves,
bo4-champs-winners3-match-2,592,75.0,Team Reciprocity,9.0,OpTic Gaming,CWL Championship 2019,8/17/19,1,3,OpTic Gaming,
bo4-champs-losers3-match-2,593,10.0,Enigma6 Group,1.0,Luminosity Gaming,CWL Championship 2019,8/17/19,3,2,Enigma6 Group,
bo4-champs-losers4-match-1,594,89.0,Units,10.0,Enigma6 Group,CWL Championship 2019,8/18/19,0,3,Enigma6 Group,
bo4-champs-losers4-match-2,595,75.0,Team Reciprocity,74.0,100 Thieves,CWL Championship 2019,8/18/19,1,3,100 Thieves,
bo4-champs-winnersfinals-match-1,596,5.0,eUnited,9.0,OpTic Gaming,CWL Championship 2019,8/18/19,3,1,eUnited,
bo4-champs-losers5-match-1,597,10.0,Enigma6 Group,74.0,100 Thieves,CWL Championship 2019,8/18/19,0,3,100 Thieves,
bo4-champs-losersfinals-match-1,598,9.0,OpTic Gaming,74.0,100 Thieves,CWL Championship 2019,8/18/19,0,3,100 Thieves,
bo4-champs-grandfinals-match-1,599,5.0,eUnited,74.0,100 Thieves,CWL Championship 2019,8/18/19,3,2,eUnited,
