Match ID,Season Match Number,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Date,Team 1 Score,Team 2 Score,Winner,Match VOD
cw-major3-losers5-match-1,136,112.0,Toronto Ultra,117.0,OpTic Chicago,Major 3,5/16/21,3,2,Toronto Ultra,https://youtu.be/kzuukklPQV0?t=1
cw-major3-losersfinals-match-1,137,112.0,Toronto Ultra,115.0,Atlanta FaZe,Major 3,5/16/21,2,3,Atlanta FaZe,https://youtu.be/36FFroiDhQQ?t=1
cw-major3-grandfinals-match-1,138,115.0,Atlanta FaZe,110.0,New York Subliners,Major 3,5/16/21,5,2,Atlanta FaZe,https://youtu.be/FehDbSaX6rE?t=1
cw-s4w1-groupplay-match-1,139,113.0,Paris Legion,115.0,Atlanta FaZe,Stage 4 Week 1,5/27/21,1,3,Atlanta FaZe,https://youtu.be/cKjhpx8j21w?t=1
cw-s4w1-groupplay-match-2,140,107.0,Florida Mutineers,112.0,Toronto Ultra,Stage 4 Week 1,5/27/21,3,2,Florida Mutineers,https://youtu.be/Yq7kMlEQitA?t=1
cw-s4w1-groupplay-match-3,141,111.0,London Royal Ravens,105.0,Dallas Empire,Stage 4 Week 1,5/28/21,2,3,Dallas Empire,https://youtu.be/tjS5qLNL9e8?t=1
cw-s4w1-groupplay-match-4,142,109.0,Minnesota RØKKR,117.0,OpTic Chicago,Stage 4 Week 1,5/28/21,0,3,OpTic Chicago,https://youtu.be/xWGmSGngciA?t=1
cw-s4w1-groupplay-match-5,143,113.0,Paris Legion,109.0,Minnesota RØKKR,Stage 4 Week 1,5/29/21,1,3,Minnesota RØKKR,https://youtu.be/hZxQBPt_IBg?t=1
cw-s4w1-groupplay-match-6,144,106.0,Seattle Surge,116.0,Los Angeles Thieves,Stage 4 Week 1,5/29/21,2,3,Los Angeles Thieves,https://youtu.be/W8GsVrhNUuY?t=1
cw-s4w1-groupplay-match-7,145,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Stage 4 Week 1,5/29/21,1,3,New York Subliners,https://youtu.be/sCjEedqBHl0?t=1
